state,year,month,period,indicator,data_value,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,predicted_value
NC,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",680,100,0.260536398,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,709
NC,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1141,100,0.260536398,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1192
NC,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1497,100,0.260536398,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1559
NC,2016,December,12 month-ending,Number of Drug Overdose Deaths,1931,100,0.260536398,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,2006
NC,2016,December,12 month-ending,Number of Deaths,91350,100,0.260536398,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
NC,2017,December,12 month-ending,Percent with drugs specified,97.08737864,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
NC,2017,December,12 month-ending,Methadone (T40.3),104,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,111
NC,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),170,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,182
NC,2017,December,12 month-ending,Heroin (T40.1),519,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,550
NC,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),556,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,592
NC,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",643,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,684
NC,2017,December,12 month-ending,Cocaine (T40.5),711,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,765
NC,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1270,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1364
NC,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1681,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,1795
NC,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1921,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,2042
NC,2017,December,12 month-ending,Number of Drug Overdose Deaths,2369,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,2509
NC,2017,December,12 month-ending,Number of Deaths,94051,100,0.395530085,North Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
NC,2018,December,12 month-ending,Methadone (T40.3),73,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,76
NC,2018,December,12 month-ending,Percent with drugs specified,97.32739421,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,
NC,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),253,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,262
NC,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),420,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,435
NC,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",484,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,501
NC,2018,December,12 month-ending,Heroin (T40.1),616,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,637
NC,2018,December,12 month-ending,Cocaine (T40.5),709,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,760
NC,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1279,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,1329
NC,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1592,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,1652
NC,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1780,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,1843
NC,2018,December,12 month-ending,Number of Drug Overdose Deaths,2245,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,2320
NC,2018,December,12 month-ending,Number of Deaths,94823,100,0.300559991,North Carolina,Underreported due to incomplete data.,*,
ND,2015,December,12 month-ending,Number of Drug Overdose Deaths,66,100,0.145433392,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,68
ND,2015,December,12 month-ending,Percent with drugs specified,84.84848485,100,0.145433392,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2015,December,12 month-ending,Number of Deaths,6876,100,0.145433392,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2016,December,12 month-ending,Number of Drug Overdose Deaths,80,100,0.249779606,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,83
ND,2016,December,12 month-ending,Percent with drugs specified,87.5,100,0.249779606,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2016,December,12 month-ending,Number of Deaths,6806,100,0.249779606,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2017,December,12 month-ending,Number of Drug Overdose Deaths,76,100,0.225733634,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,79
ND,2017,December,12 month-ending,Percent with drugs specified,89.47368421,100,0.225733634,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2017,December,12 month-ending,Number of Deaths,7088,100,0.225733634,North Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
ND,2018,December,12 month-ending,Number of Drug Overdose Deaths,70,100,0.085324232,North Dakota,Underreported due to incomplete data.,*,71
ND,2018,December,12 month-ending,Percent with drugs specified,80,100,0.085324232,North Dakota,Underreported due to incomplete data.,*,
ND,2018,December,12 month-ending,Number of Deaths,7032,100,0.085324232,North Dakota,Underreported due to incomplete data.,*,
NE,2015,December,12 month-ending,Percent with drugs specified,77.23577236,100,0,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2015,December,12 month-ending,Number of Drug Overdose Deaths,123,100,0,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,124
NE,2015,December,12 month-ending,Number of Deaths,16957,100,0,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2016,December,12 month-ending,Percent with drugs specified,67.25663717,100,0.024390244,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2016,December,12 month-ending,Number of Drug Overdose Deaths,113,100,0.024390244,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,114
NE,2016,December,12 month-ending,Number of Deaths,16400,100,0.024390244,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2017,December,12 month-ending,Percent with drugs specified,75.79617834,100,0.01756029,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2017,December,12 month-ending,Number of Drug Overdose Deaths,157,100,0.01756029,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,158
NE,2017,December,12 month-ending,Number of Deaths,17084,100,0.01756029,Nebraska,Numbers may differ from published reports using final data. See Technical Notes.,**,
NE,2018,December,12 month-ending,Percent with drugs specified,80,100,0.029123952,Nebraska,Underreported due to incomplete data.,*,
NE,2018,December,12 month-ending,Number of Drug Overdose Deaths,140,100,0.029123952,Nebraska,Underreported due to incomplete data.,*,140
NE,2018,December,12 month-ending,Number of Deaths,17168,100,0.029123952,Nebraska,Underreported due to incomplete data.,*,
NH,2015,December,12 month-ending,Methadone (T40.3),23,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,24
NH,2015,December,12 month-ending,Cocaine (T40.5),44,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,47
NH,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),63,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,65
NH,2015,December,12 month-ending,Heroin (T40.1),79,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,81
NH,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,81
NH,2015,December,12 month-ending,Percent with drugs specified,99.27710843,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",285,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,293
NH,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",340,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,349
NH,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",378,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,387
NH,2015,December,12 month-ending,Number of Drug Overdose Deaths,415,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,424
NH,2015,December,12 month-ending,Number of Deaths,11724,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.136472194,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
NH,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),12,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,13
NH,2016,December,12 month-ending,Heroin (T40.1),26,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,27
NH,2016,December,12 month-ending,Methadone (T40.3),28,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,29
NH,2016,December,12 month-ending,Cocaine (T40.5),53,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,57
NH,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),68,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,69
NH,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",87,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,89
NH,2016,December,12 month-ending,Percent with drugs specified,99.56331878,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",347,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,353
NH,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,413
NH,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",415,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,420
NH,2016,December,12 month-ending,Number of Drug Overdose Deaths,458,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,463
NH,2016,December,12 month-ending,Number of Deaths,11909,100,0.067176085,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2017,December,12 month-ending,Methadone (T40.3),12,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,13
NH,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,24
NH,2017,December,12 month-ending,Heroin (T40.1),24,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,25
NH,2017,December,12 month-ending,Cocaine (T40.5),44,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,47
NH,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),51,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,52
NH,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,61
NH,2017,December,12 month-ending,Percent with drugs specified,98.74476987,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",387,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,390
NH,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",427,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,429
NH,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",434,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,436
NH,2017,December,12 month-ending,Number of Drug Overdose Deaths,478,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,480
NH,2017,December,12 month-ending,Number of Deaths,12288,100,0.016276042,New Hampshire,Numbers may differ from published reports using final data. See Technical Notes.,**,
NH,2018,December,12 month-ending,Methadone (T40.3),10,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,10
NH,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,29
NH,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),34,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,34
NH,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,44
NH,2018,December,12 month-ending,Cocaine (T40.5),61,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,65
NH,2018,December,12 month-ending,Percent with drugs specified,98.87892377,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,
NH,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",379,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,379
NH,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",404,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,404
NH,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",406,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,406
NH,2018,December,12 month-ending,Number of Drug Overdose Deaths,446,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,446
NH,2018,December,12 month-ending,Number of Deaths,12518,100,0.039942483,New Hampshire,Underreported due to incomplete data.,*,
NH,2018,December,12 month-ending,Heroin (T40.1),0,100,0.039942483,New Hampshire,Underreported due to incomplete data.  Data suppressed (<10).,*,
NJ,2015,December,12 month-ending,Percent with drugs specified,68.86858749,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,December,12 month-ending,Number of Drug Overdose Deaths,1423,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,1497
NJ,2015,December,12 month-ending,Number of Deaths,71109,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,Methadone (T40.3),0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,Heroin (T40.1),0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2015,December,12 month-ending,Cocaine (T40.5),0,100,0.348760354,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Percent with drugs specified,78.13292745,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,December,12 month-ending,Number of Drug Overdose Deaths,1971,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2092
NJ,2016,December,12 month-ending,Number of Deaths,72082,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Methadone (T40.3),0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Heroin (T40.1),0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2016,December,12 month-ending,Cocaine (T40.5),0,100,0.410643434,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,Percent with drugs specified,82.06791301,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,December,12 month-ending,Number of Drug Overdose Deaths,2621,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,2696
NJ,2017,December,12 month-ending,Number of Deaths,73945,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.,**,
NJ,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,Methadone (T40.3),0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,Heroin (T40.1),0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2017,December,12 month-ending,Cocaine (T40.5),0,100,0.190682264,New Jersey,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
NJ,2018,December,12 month-ending,Percent with drugs specified,97.69069279,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,
NJ,2018,December,12 month-ending,Methadone (T40.3),121,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,124
NJ,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),143,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,146
NJ,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),411,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,419
NJ,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",513,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,523
NJ,2018,December,12 month-ending,Cocaine (T40.5),867,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,924
NJ,2018,December,12 month-ending,Heroin (T40.1),1287,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,1309
NJ,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",2213,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,2258
NJ,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2409,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,2457
NJ,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2564,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,2611
NJ,2018,December,12 month-ending,Number of Drug Overdose Deaths,2858,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,2909
NJ,2018,December,12 month-ending,Number of Deaths,74844,100,0.192400192,New Jersey,Underreported due to incomplete data.,*,
NM,2015,December,12 month-ending,Methadone (T40.3),34,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,35
NM,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",41,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,42
NM,2015,December,12 month-ending,Cocaine (T40.5),50,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,53
NM,2015,December,12 month-ending,Percent with drugs specified,96.57258065,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NM,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),118,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,121
NM,2015,December,12 month-ending,Heroin (T40.1),153,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,156
NM,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),168,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,172
NM,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,202
NM,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",219,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,223
NM,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",353,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,359
NM,2015,December,12 month-ending,Number of Drug Overdose Deaths,496,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,504
NM,2015,December,12 month-ending,Number of Deaths,17062,100,0.093775642,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NM,2016,December,12 month-ending,Methadone (T40.3),44,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,45
NM,2016,December,12 month-ending,Cocaine (T40.5),56,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,60
NM,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",78,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,79
NM,2016,December,12 month-ending,Percent with drugs specified,98.3805668,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NM,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),135,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,138
NM,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),158,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,160
NM,2016,December,12 month-ending,Heroin (T40.1),164,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,166
NM,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",193,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,196
NM,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",245,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,248
NM,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",356,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,359
NM,2016,December,12 month-ending,Number of Drug Overdose Deaths,494,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,499
NM,2016,December,12 month-ending,Number of Deaths,17768,100,0.050652859,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NM,2017,December,12 month-ending,Methadone (T40.3),32,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,33
NM,2017,December,12 month-ending,Cocaine (T40.5),52,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,56
NM,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",75,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,78
NM,2017,December,12 month-ending,Percent with drugs specified,98.7854251,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NM,2017,December,12 month-ending,Heroin (T40.1),145,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,149
NM,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),147,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,152
NM,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),159,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,165
NM,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",174,100,0.160575858,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,179
