state,year,month,period,indicator,data_value,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,predicted_value
RI,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),14,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,15
RI,2017,March,12 month-ending,Heroin (T40.1),19,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,20
RI,2017,March,12 month-ending,Methadone (T40.3),31,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,32
RI,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),82,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,84
RI,2017,March,12 month-ending,Percent with drugs specified,98.55491329,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",109,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,111
RI,2017,March,12 month-ending,Cocaine (T40.5),118,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,126
RI,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",220,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,225
RI,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",275,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,280
RI,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",299,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,304
RI,2017,March,12 month-ending,Number of Drug Overdose Deaths,346,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,351
RI,2017,March,12 month-ending,Number of Deaths,10187,100,0.088347894,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2017,March,12 month-ending,Methadone (T40.3),48,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,49
SC,2017,March,12 month-ending,Percent with drugs specified,95.56277056,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2017,March,12 month-ending,Heroin (T40.1),119,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,120
SC,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,149
SC,2017,March,12 month-ending,Cocaine (T40.5),153,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,162
SC,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",267,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,270
SC,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),333,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,337
SC,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",365,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,369
SC,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",553,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,558
SC,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",647,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,652
SC,2017,March,12 month-ending,Number of Drug Overdose Deaths,924,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,931
SC,2017,March,12 month-ending,Number of Deaths,47150,100,0.036055143,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2017,March,12 month-ending,Heroin (T40.1),10,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,11
SD,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,14
SD,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,21
SD,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),23,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,24
SD,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,27
SD,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",33,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,34
SD,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",43,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,44
SD,2017,March,12 month-ending,Number of Drug Overdose Deaths,70,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,71
SD,2017,March,12 month-ending,Percent with drugs specified,94.28571429,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2017,March,12 month-ending,Number of Deaths,8192,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2017,March,12 month-ending,Methadone (T40.3),0,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2017,March,12 month-ending,Cocaine (T40.5),0,100,0.024414063,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
TN,2017,March,12 month-ending,Methadone (T40.3),89,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,92
TN,2017,March,12 month-ending,Percent with drugs specified,92.60792431,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),212,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,219
TN,2017,March,12 month-ending,Cocaine (T40.5),280,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,298
TN,2017,March,12 month-ending,Heroin (T40.1),284,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,291
TN,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",440,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,453
TN,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),676,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,694
TN,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",739,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,758
TN,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1047,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1074
TN,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1236,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1265
TN,2017,March,12 month-ending,Number of Drug Overdose Deaths,1691,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1729
TN,2017,March,12 month-ending,Number of Deaths,72285,100,0.148025178,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,March,12 month-ending,Percent with drugs specified,87.38450604,100,0.156609108,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2017,March,12 month-ending,Number of Drug Overdose Deaths,2814,100,0.156609108,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2881
TX,2017,March,12 month-ending,Number of Deaths,196668,100,0.156609108,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
US,2017,March,12 month-ending,Percent with drugs specified,86.06299919,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,
US,2017,March,12 month-ending,Methadone (T40.3),3357,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,3445
US,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),8250,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,8522
US,2017,March,12 month-ending,Cocaine (T40.5),11664,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,12402
US,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),14805,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,15221
US,2017,March,12 month-ending,Heroin (T40.1),16019,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,16396
US,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",17403,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,17879
US,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",22671,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,23383
US,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35428,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,36426
US,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",44790,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,45930
US,2017,March,12 month-ending,Number of Drug Overdose Deaths,66858,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,68488
US,2017,March,12 month-ending,Number of Deaths,2778264,100,0.162691522,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,
UT,2017,March,12 month-ending,Methadone (T40.3),42,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,48
UT,2017,March,12 month-ending,Cocaine (T40.5),43,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,48
UT,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",82,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,96
UT,2017,March,12 month-ending,Percent with drugs specified,95.33011272,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,
UT,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,168
UT,2017,March,12 month-ending,Heroin (T40.1),155,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,177
UT,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),295,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,338
UT,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",323,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,369
UT,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",379,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,439
UT,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",449,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,515
UT,2017,March,12 month-ending,Number of Drug Overdose Deaths,621,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,706
UT,2017,March,12 month-ending,Number of Deaths,18482,100,0.865707175,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,
VA,2017,March,12 month-ending,Methadone (T40.3),67,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,68
VA,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),84,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,86
VA,2017,March,12 month-ending,Percent with drugs specified,98.49354376,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
VA,2017,March,12 month-ending,Cocaine (T40.5),264,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,279
VA,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),343,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,346
VA,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",396,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,399
VA,2017,March,12 month-ending,Heroin (T40.1),456,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,458
VA,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",696,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,702
VA,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",951,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,957
VA,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1140,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,1146
VA,2017,March,12 month-ending,Number of Drug Overdose Deaths,1394,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,1402
VA,2017,March,12 month-ending,Number of Deaths,66446,100,0.025584685,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2017,March,12 month-ending,Methadone (T40.3),14,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,15
VT,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),26,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,27
VT,2017,March,12 month-ending,Cocaine (T40.5),28,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,30
VT,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,39
VT,2017,March,12 month-ending,Heroin (T40.1),53,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,54
VT,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",64,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,65
VT,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",92,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,93
VT,2017,March,12 month-ending,Percent with drugs specified,99.3006993,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",114,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,115
VT,2017,March,12 month-ending,Number of Drug Overdose Deaths,143,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,144
VT,2017,March,12 month-ending,Number of Deaths,5792,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,10
WA,2017,March,12 month-ending,Cocaine (T40.5),84,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,89
WA,2017,March,12 month-ending,Percent with drugs specified,93.92857143,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,
WA,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",105,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106
WA,2017,March,12 month-ending,Methadone (T40.3),127,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,128
WA,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),279,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,282
WA,2017,March,12 month-ending,Heroin (T40.1),299,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,301
WA,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),356,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,362
WA,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",378,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,382
WA,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",452,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,456
WA,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",722,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,727
WA,2017,March,12 month-ending,Number of Drug Overdose Deaths,1120,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,1127
WA,2017,March,12 month-ending,Number of Deaths,56124,100,0.032071841,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,
WI,2017,March,12 month-ending,Methadone (T40.3),60,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,62
WI,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),89,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,92
WI,2017,March,12 month-ending,Percent with drugs specified,95.43378995,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,
WI,2017,March,12 month-ending,Cocaine (T40.5),171,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,182
WI,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",286,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,293
WI,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),333,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,341
WI,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",380,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,388
WI,2017,March,12 month-ending,Heroin (T40.1),408,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,415
WI,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",590,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,603
WI,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",868,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,884
WI,2017,March,12 month-ending,Number of Drug Overdose Deaths,1095,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,1115
WI,2017,March,12 month-ending,Number of Deaths,51824,100,0.115776474,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,
WV,2017,March,12 month-ending,Methadone (T40.3),28,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,29
WV,2017,March,12 month-ending,Percent with drugs specified,97.26027397,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
WV,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),146,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,152
WV,2017,March,12 month-ending,Cocaine (T40.5),173,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,185
WV,2017,March,12 month-ending,Heroin (T40.1),248,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,255
WV,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),311,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,321
WV,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",329,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,339
WV,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",524,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,542
WV,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",717,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,739
WV,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",791,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,813
WV,2017,March,12 month-ending,Number of Drug Overdose Deaths,949,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,974
WV,2017,March,12 month-ending,Number of Deaths,22371,100,0.174332842,West Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
WY,2017,March,12 month-ending,Number of Drug Overdose Deaths,82,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.,**,83
WY,2017,March,12 month-ending,Percent with drugs specified,89.02439024,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.,**,
WY,2017,March,12 month-ending,Number of Deaths,4346,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.,**,
WY,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,Heroin (T40.1),0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,Methadone (T40.3),0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
WY,2017,March,12 month-ending,Cocaine (T40.5),0,100,0,Wyoming,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).  Data not shown due to low data quality.,**,
YC,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,62
YC,2017,March,12 month-ending,Percent with drugs specified,99.45429741,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,
YC,2017,March,12 month-ending,Methadone (T40.3),166,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,168
YC,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),318,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,322
YC,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",437,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,442
YC,2017,March,12 month-ending,Cocaine (T40.5),541,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,572
YC,2017,March,12 month-ending,Heroin (T40.1),584,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,588
YC,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",627,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,634
YC,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",907,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,915
YC,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1174,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,1182
YC,2017,March,12 month-ending,Number of Drug Overdose Deaths,1466,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,1477
YC,2017,March,12 month-ending,Number of Deaths,54145,100,0.038784745,New York City,Numbers may differ from published reports using final data. See Technical Notes.,**,
AK,2018,March,12 month-ending,Methadone (T40.3),10,100,0,Alaska,Underreported due to incomplete data.,*,11
AK,2018,March,12 month-ending,Cocaine (T40.5),13,100,0,Alaska,Underreported due to incomplete data.,*,14
AK,2018,March,12 month-ending,Heroin (T40.1),35,100,0,Alaska,Underreported due to incomplete data.,*,36
AK,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",38,100,0,Alaska,Underreported due to incomplete data.,*,39
AK,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),47,100,0,Alaska,Underreported due to incomplete data.,*,48
AK,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",53,100,0,Alaska,Underreported due to incomplete data.,*,54
AK,2018,March,12 month-ending,Psychostimulants with abuse potential (T43.6),56,100,0,Alaska,Underreported due to incomplete data.,*,57
AK,2018,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",79,100,0,Alaska,Underreported due to incomplete data.,*,80
AK,2018,March,12 month-ending,Percent with drugs specified,97.79411765,100,0,Alaska,Underreported due to incomplete data.,*,
AK,2018,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",101,100,0,Alaska,Underreported due to incomplete data.,*,102
AK,2018,March,12 month-ending,Number of Drug Overdose Deaths,136,100,0,Alaska,Underreported due to incomplete data.,*,137
AK,2018,March,12 month-ending,Number of Deaths,4286,100,0,Alaska,Underreported due to incomplete data.,*,
AL,2018,March,12 month-ending,Percent with drugs specified,70.31847134,100,0.154034,Alabama,Underreported due to incomplete data.,*,
AL,2018,March,12 month-ending,Number of Drug Overdose Deaths,785,100,0.154034,Alabama,Underreported due to incomplete data.,*,804
AL,2018,March,12 month-ending,Number of Deaths,53235,100,0.154034,Alabama,Underreported due to incomplete data.,*,
AR,2018,March,12 month-ending,Percent with drugs specified,73.48837209,100,0.046583851,Arkansas,Underreported due to incomplete data.,*,
AR,2018,March,12 month-ending,Number of Drug Overdose Deaths,430,100,0.046583851,Arkansas,Underreported due to incomplete data.,*,434
AR,2018,March,12 month-ending,Number of Deaths,32200,100,0.046583851,Arkansas,Underreported due to incomplete data.,*,
AZ,2018,March,12 month-ending,Methadone (T40.3),87,100,0.239250349,Arizona,Underreported due to incomplete data.,*,91
AZ,2018,March,12 month-ending,Percent with drugs specified,92.72271016,100,0.239250349,Arizona,Underreported due to incomplete data.,*,
AZ,2018,March,12 month-ending,Cocaine (T40.5),151,100,0.239250349,Arizona,Underreported due to incomplete data.,*,161
AZ,2018,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",324,100,0.239250349,Arizona,Underreported due to incomplete data.,*,339
AZ,2018,March,12 month-ending,Heroin (T40.1),334,100,0.239250349,Arizona,Underreported due to incomplete data.,*,347
AZ,2018,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),340,100,0.239250349,Arizona,Underreported due to incomplete data.,*,354
AZ,2018,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",411,100,0.239250349,Arizona,Underreported due to incomplete data.,*,428
